Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,EntryZScore,StopZScore
9850,-5,-1815.88,-90.794,0.6283,-0.25148,-5,0,35.84,20,5.3,9.7
9951,-5,-1760.1,-88.005,0.63555,-0.24463,-5,0,35.72,20,5.3,9.8
10052,-5,-1682.35,-84.1175,0.64964,-0.23549,-5,0,35.37,20,5.3,9.9
10153,-4.59,-1510.26,-75.513,0.67379,-0.21194,-4.58585,0,35.41,20,5.3,10
54,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,0
155,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,0.1
256,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,0.2
357,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,0.3
458,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,0.4
559,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,0.5
660,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,0.6
761,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,0.7
862,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,0.8
963,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,0.9
1064,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,1
1165,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,1.1
1266,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,1.2
1367,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,1.3
1468,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,1.4
1569,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,1.5
1670,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,1.6
1771,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,1.7
1872,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,1.8
1973,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,1.9
2074,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,2
2175,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,2.1
2276,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,2.2
2377,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,2.3
2478,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,2.4
2579,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,2.5
2680,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,2.6
2781,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,2.7
2882,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,2.8
2983,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,2.9
3084,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,3
3185,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,3.1
3286,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,3.2
3387,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,3.3
3488,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,3.4
3589,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,3.5
3690,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,3.6
3791,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,3.7
3892,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,3.8
3993,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,3.9
4094,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,4
4195,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,4.1
4296,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,4.2
4397,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,4.3
4498,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,4.4
4599,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,4.5
4700,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,4.6
4801,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,4.7
4902,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,4.8
5003,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,4.9
5104,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,5
5205,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,5.1
5306,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,5.2
5407,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,5.3
5508,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,5.4
5609,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,5.5
5710,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,5.6
5811,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,5.7
5912,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,5.8
6013,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,5.9
6114,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,6
6215,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,6.1
6316,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,6.2
6417,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,6.3
6518,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.4,6.4
6619,-2.58,-11326.19,-871.24539,0.12151,-0.74368,-2.57768,0,80.57,13,5.4,6.5
6720,-2.58,-11326.19,-871.24539,0.12151,-0.74368,-2.57768,0,80.57,13,5.4,6.6
6821,-2.58,-11326.19,-871.24539,0.12151,-0.74368,-2.57768,0,80.57,13,5.4,6.7
6922,-2.58,-11326.19,-871.24539,0.12151,-0.74368,-2.57768,0,80.57,13,5.4,6.8
7023,-2.58,-11326.19,-871.24539,0.12151,-0.74368,-2.57768,0,80.57,13,5.4,6.9
7124,-2.58,-11326.19,-871.24539,0.12151,-0.74368,-2.57768,0,80.57,13,5.4,7
7225,-2.58,-11326.19,-871.24539,0.12151,-0.74368,-2.57768,0,80.57,13,5.4,7.1
7326,-2.58,-11326.19,-871.24539,0.12151,-0.74368,-2.57768,0,80.57,13,5.4,7.2
7427,-2.58,-11326.19,-871.24539,0.12151,-0.74368,-2.57768,0,80.57,13,5.4,7.3
7528,-2.57,-11296.97,-868.99769,0.12179,-0.74176,-2.57335,0,80.44,13,5.4,7.4
7629,-2.57,-11296.97,-868.99769,0.12179,-0.74176,-2.57335,0,80.44,13,5.4,7.5
7730,-2.61,-11298.12,-869.08615,0.12002,-0.73436,-2.60854,0,80.61,13,5.4,7.6
7831,-2.61,-11298.12,-869.08615,0.12002,-0.73436,-2.60854,0,80.61,13,5.4,7.7
7932,-2.61,-11298.12,-869.08615,0.12002,-0.73436,-2.60854,0,80.61,13,5.4,7.8
8033,-2.61,-11298.12,-869.08615,0.12002,-0.73436,-2.60854,0,80.61,13,5.4,7.9
8134,-2.61,-11287.05,-868.23462,0.12013,-0.73364,-2.60664,0,80.56,13,5.4,8
8235,-2.61,-11287.05,-868.23462,0.12013,-0.73364,-2.60664,0,80.56,13,5.4,8.1
8336,-2.61,-11285.77,-868.13615,0.12014,-0.73356,-2.60633,0,80.55,13,5.4,8.2
8437,-2.61,-11285.77,-868.13615,0.12014,-0.73356,-2.60633,0,80.55,13,5.4,8.3
8538,-2.62,-11283.12,-867.93231,0.12016,-0.73148,-2.61788,0,80.58,13,5.4,8.4
8639,-2.67,-11365.87,-874.29769,0.11939,-0.73045,-2.67262,0,81.07,13,5.4,8.5
8740,-2.67,-11365.87,-874.29769,0.11939,-0.73045,-2.67262,0,81.07,13,5.4,8.6
8841,-2.66,-11306.34,-869.71846,0.11995,-0.72663,-2.66235,0,80.82,13,5.4,8.7
8942,-2.85,-11676.05,-898.15769,0.11659,-0.72907,-2.84671,0,82.81,13,5.4,8.8
9043,-2.83,-11620.41,-893.87769,0.11709,-0.7256,-2.83418,0,82.57,13,5.4,8.9
9144,-5,-2509.75,-114.07955,0.57235,-0.33047,-5,0,37.96,22,5.4,9
9245,-0.73,-388.59,-19.4295,0.92486,-0.06263,-0.73445,0,31.12,20,5.4,9.1
9346,-5,-2475.09,-112.50409,0.57575,-0.32725,-5,0,37.8,22,5.4,9.2
9447,-5,-2307.35,-104.87955,0.5928,-0.31141,-5,0,37.05,22,5.4,9.3
9548,-5,-2251.23,-102.32864,0.59873,-0.30403,-5,0,37.02,22,5.4,9.4
9649,-5,-2246.66,-112.333,0.57616,-0.3036,-5,0,37,20,5.4,9.5
9750,-5,-1988.02,-99.401,0.60571,-0.27189,-5,0,36.49,20,5.4,9.6
9851,-5,-1813.86,-90.693,0.62738,-0.25153,-5,0,35.87,20,5.4,9.7
9952,-5,-1815.88,-90.794,0.6283,-0.25148,-5,0,35.84,20,5.4,9.8
10053,-5,-1760.1,-88.005,0.63555,-0.24463,-5,0,35.72,20,5.4,9.9
10154,-5,-1682.35,-84.1175,0.64964,-0.23549,-5,0,35.37,20,5.4,10
55,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,0
156,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,0.1
257,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,0.2
358,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,0.3
459,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,0.4
560,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,0.5
661,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,0.6
762,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,0.7
863,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,0.8
964,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,0.9
1065,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,1
1166,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,1.1
1267,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,1.2
1368,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,1.3
1469,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,1.4
1570,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,1.5
1671,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,1.6
1772,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,1.7
1873,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,1.8
1974,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,1.9
2075,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,2
2176,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,2.1
2277,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,2.2
2378,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,2.3
2479,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,2.4
2580,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,2.5
2681,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,2.6
2782,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,2.7
2883,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,2.8
2984,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,2.9
3085,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,3
3186,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,3.1
3287,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,3.2
3388,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,3.3
3489,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,3.4
3590,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,3.5
3691,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,3.6
3792,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,3.7
3893,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,3.8
3994,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,3.9
4095,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,4
4196,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,4.1
4297,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,4.2
4398,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,4.3
4499,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,4.4
4600,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,4.5
4701,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,4.6
4802,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,4.7
4903,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,4.8
5004,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,4.9
5105,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,5
5206,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,5.1
5307,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,5.2
5408,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,5.3
5509,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,5.4
5610,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,5.5
5711,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,5.6
5812,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,5.7
5913,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,5.8
6014,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,5.9
6115,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,6
6216,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,6.1
6317,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,6.2
6418,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,6.3
6519,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,6.4
6620,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.5,6.5
6721,-2.58,-11326.19,-871.24539,0.12151,-0.74368,-2.57768,0,80.57,13,5.5,6.6
6822,-2.58,-11326.19,-871.24539,0.12151,-0.74368,-2.57768,0,80.57,13,5.5,6.7
6923,-2.58,-11326.19,-871.24539,0.12151,-0.74368,-2.57768,0,80.57,13,5.5,6.8
7024,-2.58,-11326.19,-871.24539,0.12151,-0.74368,-2.57768,0,80.57,13,5.5,6.9
7125,-2.58,-11326.19,-871.24539,0.12151,-0.74368,-2.57768,0,80.57,13,5.5,7
7226,-2.58,-11326.19,-871.24539,0.12151,-0.74368,-2.57768,0,80.57,13,5.5,7.1
7327,-2.58,-11326.19,-871.24539,0.12151,-0.74368,-2.57768,0,80.57,13,5.5,7.2
7428,-2.58,-11326.19,-871.24539,0.12151,-0.74368,-2.57768,0,80.57,13,5.5,7.3
7529,-2.58,-11326.19,-871.24539,0.12151,-0.74368,-2.57768,0,80.57,13,5.5,7.4
7630,-2.57,-11296.97,-868.99769,0.12179,-0.74176,-2.57335,0,80.44,13,5.5,7.5
7731,-2.57,-11296.97,-868.99769,0.12179,-0.74176,-2.57335,0,80.44,13,5.5,7.6
7832,-2.61,-11298.12,-869.08615,0.12002,-0.73436,-2.60854,0,80.61,13,5.5,7.7
7933,-2.61,-11298.12,-869.08615,0.12002,-0.73436,-2.60854,0,80.61,13,5.5,7.8
8034,-2.61,-11298.12,-869.08615,0.12002,-0.73436,-2.60854,0,80.61,13,5.5,7.9
8135,-2.61,-11298.12,-869.08615,0.12002,-0.73436,-2.60854,0,80.61,13,5.5,8
8236,-2.61,-11287.05,-868.23462,0.12013,-0.73364,-2.60664,0,80.56,13,5.5,8.1
8337,-2.61,-11287.05,-868.23462,0.12013,-0.73364,-2.60664,0,80.56,13,5.5,8.2
8438,-2.61,-11285.77,-868.13615,0.12014,-0.73356,-2.60633,0,80.55,13,5.5,8.3
8539,-2.61,-11285.77,-868.13615,0.12014,-0.73356,-2.60633,0,80.55,13,5.5,8.4
8640,-2.62,-11283.12,-867.93231,0.12016,-0.73148,-2.61788,0,80.58,13,5.5,8.5
8741,-2.67,-11365.87,-874.29769,0.11939,-0.73045,-2.67262,0,81.07,13,5.5,8.6
8842,-2.67,-11365.87,-874.29769,0.11939,-0.73045,-2.67262,0,81.07,13,5.5,8.7
8943,-2.66,-11306.34,-869.71846,0.11995,-0.72663,-2.66235,0,80.82,13,5.5,8.8
9044,-2.85,-11676.05,-898.15769,0.11659,-0.72907,-2.84671,0,82.81,13,5.5,8.9
9145,-2.83,-11620.41,-893.87769,0.11709,-0.7256,-2.83418,0,82.57,13,5.5,9
9246,-5,-2509.75,-114.07955,0.57235,-0.33047,-5,0,37.96,22,5.5,9.1
9347,-0.73,-388.59,-19.4295,0.92486,-0.06263,-0.73445,0,31.12,20,5.5,9.2
9448,-5,-2475.09,-112.50409,0.57575,-0.32725,-5,0,37.8,22,5.5,9.3
9549,-5,-2307.35,-104.87955,0.5928,-0.31141,-5,0,37.05,22,5.5,9.4
9650,-5,-2251.23,-102.32864,0.59873,-0.30403,-5,0,37.02,22,5.5,9.5
9751,-5,-2246.66,-112.333,0.57616,-0.3036,-5,0,37,20,5.5,9.6
9852,-5,-1988.02,-99.401,0.60571,-0.27189,-5,0,36.49,20,5.5,9.7
9953,-5,-1813.86,-90.693,0.62738,-0.25153,-5,0,35.87,20,5.5,9.8
10054,-5,-1815.88,-90.794,0.6283,-0.25148,-5,0,35.84,20,5.5,9.9
10155,-5,-1760.1,-88.005,0.63555,-0.24463,-5,0,35.72,20,5.5,10
56,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,0
157,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,0.1
258,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,0.2
359,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,0.3
460,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,0.4
561,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,0.5
662,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,0.6
763,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,0.7
864,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,0.8
965,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,0.9
1066,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,1
1167,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,1.1
1268,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,1.2
1369,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,1.3
1470,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,1.4
1571,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,1.5
1672,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,1.6
1773,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,1.7
1874,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,1.8
1975,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,1.9
2076,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,2
2177,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,2.1
2278,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,2.2
2379,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,2.3
2480,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,2.4
2581,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,2.5
2682,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,2.6
2783,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,2.7
2884,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,2.8
2985,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,2.9
3086,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,3
3187,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,3.1
3288,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,3.2
3389,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,3.3
3490,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,3.4
3591,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,3.5
3692,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,3.6
3793,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,3.7
3894,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,3.8
3995,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,3.9
4096,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,4
4197,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,4.1
4298,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,4.2
4399,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,4.3
4500,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,4.4
4601,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,4.5
4702,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,4.6
4803,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,4.7
4904,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,4.8
5005,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,4.9
5106,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,5
5207,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,5.1
5308,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,5.2
5409,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,5.3
5510,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,5.4
5611,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,5.5
5712,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,5.6
5813,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,5.7
5914,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,5.8
6015,-2.55,-11291.76,-868.59692,0.12184,-0.74459,-2.55092,0,80.35,13,5.6,5.9
