<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.03	05:00:00	0.67655	0.67680	0.67608	0.67624	1674	0	6
2024.01.03	06:00:00	0.67623	0.67702	0.67604	0.67639	1684	0	6
2024.01.03	07:00:00	0.67639	0.67696	0.67628	0.67656	1787	0	4
2024.01.03	08:00:00	0.67657	0.67676	0.67543	0.67570	3742	0	4
2024.01.03	09:00:00	0.67569	0.67599	0.67491	0.67555	3613	0	12
2024.01.03	10:00:00	0.67554	0.67568	0.67445	0.67488	3218	0	12
2024.01.03	11:00:00	0.67488	0.67510	0.67408	0.67419	2680	0	3
2024.01.03	12:00:00	0.67420	0.67432	0.67275	0.67288	2579	0	3
2024.01.03	13:00:00	0.67289	0.67357	0.67257	0.67267	3179	0	3
2024.01.03	14:00:00	0.67266	0.67292	0.67116	0.67143	4248	0	12
2024.01.03	15:00:00	0.67145	0.67217	0.67056	0.67197	5621	0	12
2024.01.03	16:00:00	0.67190	0.67390	0.67017	0.67118	8160	0	12
2024.01.03	17:00:00	0.67116	0.67254	0.67096	0.67187	5005	0	12
2024.01.03	18:00:00	0.67188	0.67216	0.67157	0.67197	2916	0	3
2024.01.03	19:00:00	0.67198	0.67269	0.67174	0.67191	2836	0	3
2024.01.03	20:00:00	0.67192	0.67369	0.67063	0.67292	6150	0	12
2024.01.03	21:00:00	0.67290	0.67296	0.67219	0.67250	3710	0	3
2024.01.03	22:00:00	0.67248	0.67314	0.67236	0.67245	876	0	2
2024.01.03	23:00:00	0.67285	0.67318	0.67140	0.67280	815	0	3
2024.01.04	00:00:00	0.67280	0.67345	0.67280	0.67342	1087	0	6
2024.01.04	01:00:00	0.67342	0.67354	0.67273	0.67296	1781	0	6
2024.01.04	02:00:00	0.67297	0.67331	0.67232	0.67295	2531	0	6
2024.01.04	03:00:00	0.67297	0.67314	0.67203	0.67284	2147	0	6
2024.01.04	04:00:00	0.67285	0.67460	0.67269	0.67384	1979	0	6
2024.01.04	05:00:00	0.67384	0.67421	0.67357	0.67390	1472	0	6
2024.01.04	06:00:00	0.67389	0.67437	0.67352	0.67392	2178	0	6
2024.01.04	07:00:00	0.67393	0.67538	0.67391	0.67524	2157	0	4
2024.01.04	08:00:00	0.67526	0.67596	0.67508	0.67530	3147	0	12
2024.01.04	09:00:00	0.67535	0.67556	0.67420	0.67493	4160	0	12
2024.01.04	10:00:00	0.67495	0.67512	0.67391	0.67423	3573	0	12
2024.01.04	11:00:00	0.67422	0.67450	0.67301	0.67351	2932	0	12
2024.01.04	12:00:00	0.67350	0.67385	0.67265	0.67279	2238	0	3
2024.01.04	13:00:00	0.67280	0.67318	0.67232	0.67237	2294	0	3
2024.01.04	14:00:00	0.67237	0.67277	0.67083	0.67124	4765	0	12
2024.01.04	15:00:00	0.67125	0.67136	0.66967	0.67005	4985	0	12
2024.01.04	16:00:00	0.67005	0.67169	0.67001	0.67099	4940	0	12
2024.01.04	17:00:00	0.67098	0.67164	0.67047	0.67085	4023	0	12
2024.01.04	18:00:00	0.67086	0.67088	0.66960	0.67024	2720	0	3
2024.01.04	19:00:00	0.67023	0.67057	0.66992	0.67010	1997	0	3
2024.01.04	20:00:00	0.67011	0.67048	0.66978	0.67029	1902	0	3
2024.01.04	21:00:00	0.67029	0.67056	0.66999	0.67040	1870	0	3
2024.01.04	22:00:00	0.67039	0.67075	0.67015	0.67061	816	0	2
2024.01.04	23:00:00	0.67061	0.67072	0.66996	0.67035	772	0	13
2024.01.05	00:00:00	0.67034	0.67073	0.67031	0.67053	904	0	6
2024.01.05	01:00:00	0.67054	0.67125	0.67025	0.67065	1654	0	3
2024.01.05	02:00:00	0.67064	0.67160	0.67031	0.67108	2829	0	6
2024.01.05	03:00:00	0.67107	0.67179	0.67076	0.67081	1792	0	6
2024.01.05	04:00:00	0.67083	0.67113	0.66982	0.67021	1571	0	6
2024.01.05	05:00:00	0.67020	0.67074	0.66972	0.66981	1366	0	6
2024.01.05	06:00:00	0.66980	0.67041	0.66920	0.67029	1810	0	6
2024.01.05	07:00:00	0.67030	0.67040	0.66884	0.66931	2412	0	4
2024.01.05	08:00:00	0.66932	0.67087	0.66930	0.66980	2787	0	3
2024.01.05	09:00:00	0.66979	0.67025	0.66904	0.66920	3180	0	3
2024.01.05	10:00:00	0.66920	0.66955	0.66815	0.66818	3143	0	3
2024.01.05	11:00:00	0.66819	0.66848	0.66758	0.66811	2600	0	3
2024.01.05	12:00:00	0.66813	0.66847	0.66758	0.66798	2064	0	3
2024.01.05	13:00:00	0.66800	0.66871	0.66788	0.66853	2200	0	3
2024.01.05	14:00:00	0.66854	0.66890	0.66398	0.66858	7706	0	12
2024.01.05	15:00:00	0.66857	0.67065	0.66823	0.67023	8006	0	12
2024.01.05	16:00:00	0.67024	0.67475	0.67024	0.67345	9357	0	12
2024.01.05	17:00:00	0.67345	0.67362	0.67175	0.67199	4946	0	12
2024.01.05	18:00:00	0.67200	0.67200	0.67072	0.67138	4129	0	12
2024.01.05	19:00:00	0.67138	0.67227	0.67046	0.67212	3164	0	12
2024.01.05	20:00:00	0.67214	0.67261	0.67104	0.67135	2851	0	3
2024.01.05	21:00:00	0.67136	0.67171	0.67102	0.67151	1973	0	3
2024.01.05	22:00:00	0.67152	0.67155	0.67102	0.67137	951	0	7
2024.01.08	00:00:00	0.67122	0.67166	0.67101	0.67153	1377	0	6
2024.01.08	01:00:00	0.67151	0.67225	0.67144	0.67220	1046	0	6
2024.01.08	02:00:00	0.67221	0.67340	0.67213	0.67257	2695	0	6
2024.01.08	03:00:00	0.67257	0.67257	0.67090	0.67101	2079	0	6
2024.01.08	04:00:00	0.67100	0.67150	0.66997	0.67023	1887	0	6
2024.01.08	05:00:00	0.67019	0.67025	0.66956	0.66978	1573	0	6
2024.01.08	06:00:00	0.66976	0.67019	0.66934	0.66994	1465	0	6
