<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.07.03	22:00:00	95.317	95.319	95.240	95.274	1015	0	10
2025.07.03	23:00:00	95.275	95.290	95.211	95.217	1396	0	9
2025.07.04	00:00:00	95.165	95.233	95.142	95.197	667	0	87
2025.07.04	01:00:00	95.203	95.252	95.182	95.205	883	0	9
2025.07.04	02:00:00	95.206	95.251	95.157	95.163	1320	0	8
2025.07.04	03:00:00	95.166	95.228	95.022	95.089	3752	0	8
2025.07.04	04:00:00	95.091	95.150	95.033	95.048	4051	0	8
2025.07.04	05:00:00	95.047	95.083	94.993	95.010	2862	0	8
2025.07.04	06:00:00	95.008	95.019	94.871	94.944	2424	0	8
2025.07.04	07:00:00	94.946	94.955	94.771	94.875	3036	0	8
2025.07.04	08:00:00	94.874	94.970	94.824	94.840	2831	0	8
2025.07.04	09:00:00	94.839	94.876	94.768	94.782	3613	0	8
2025.07.04	10:00:00	94.783	94.873	94.569	94.660	5010	0	6
2025.07.04	11:00:00	94.662	94.704	94.613	94.665	3969	0	6
2025.07.04	12:00:00	94.666	94.702	94.587	94.639	3991	0	6
2025.07.04	13:00:00	94.638	94.703	94.619	94.645	3752	0	6
2025.07.04	14:00:00	94.645	94.705	94.636	94.701	3529	0	6
2025.07.04	15:00:00	94.700	94.707	94.594	94.609	3047	0	6
2025.07.04	16:00:00	94.610	94.683	94.609	94.650	3216	0	6
2025.07.04	17:00:00	94.649	94.677	94.609	94.655	3576	0	8
2025.07.04	18:00:00	94.656	94.690	94.627	94.668	2639	0	8
2025.07.04	19:00:00	94.668	94.680	94.632	94.650	1941	0	8
2025.07.04	20:00:00	94.650	94.671	94.593	94.634	4018	0	8
2025.07.04	21:00:00	94.634	94.677	94.625	94.644	3854	0	10
2025.07.04	22:00:00	94.645	94.717	94.608	94.679	7238	0	10
2025.07.04	23:00:00	94.667	94.686	94.554	94.639	6744	0	37
2025.07.07	00:00:00	94.774	94.786	94.610	94.708	939	0	100
2025.07.07	01:00:00	94.707	94.784	94.615	94.652	1684	0	11
2025.07.07	02:00:00	94.650	94.750	94.599	94.641	1984	0	9
2025.07.07	03:00:00	94.646	94.649	94.349	94.403	4872	0	10
2025.07.07	04:00:00	94.403	94.403	94.232	94.352	4935	0	8
2025.07.07	05:00:00	94.356	94.487	94.334	94.431	4346	0	8
2025.07.07	06:00:00	94.429	94.456	94.305	94.368	3545	0	8
2025.07.07	07:00:00	94.366	94.399	94.281	94.301	3741	0	8
2025.07.07	08:00:00	94.299	94.408	94.271	94.386	4484	0	8
2025.07.07	09:00:00	94.384	94.424	94.298	94.386	4807	0	8
2025.07.07	10:00:00	94.387	94.487	94.350	94.444	4755	0	6
2025.07.07	11:00:00	94.443	94.497	94.298	94.338	4922	0	5
2025.07.07	12:00:00	94.341	94.497	94.279	94.487	4204	0	6
2025.07.07	13:00:00	94.485	94.529	94.463	94.484	3982	0	6
2025.07.07	14:00:00	94.484	94.600	94.472	94.567	3951	0	5
2025.07.07	15:00:00	94.567	94.697	94.542	94.666	4005	0	5
2025.07.07	16:00:00	94.666	94.948	94.650	94.927	4521	0	6
2025.07.07	17:00:00	94.926	95.026	94.881	94.976	4578	0	8
2025.07.07	18:00:00	94.976	95.027	94.939	94.979	3694	0	8
2025.07.07	19:00:00	94.980	95.046	94.789	94.843	5789	0	8
2025.07.07	20:00:00	94.844	95.042	94.808	94.857	4609	0	8
2025.07.07	21:00:00	94.858	95.025	94.806	95.007	3927	0	10
2025.07.07	22:00:00	95.009	95.021	94.875	94.919	2811	0	9
2025.07.07	23:00:00	94.919	94.926	94.758	94.789	1483	0	9
2025.07.08	00:00:00	94.775	94.862	94.725	94.735	370	0	87
2025.07.08	01:00:00	94.743	94.844	94.716	94.804	1689	0	9
2025.07.08	02:00:00	94.805	94.972	94.789	94.911	2077	0	9
2025.07.08	03:00:00	94.910	95.231	94.898	95.182	4844	0	8
